hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
151D71,RA-73073,RU,54.919769,80.607941,4785,85,638,,7314,950,AZV950,,,,,,AZV,ZF,B752,1687168549,en-route
151D77,RA-73079,RU,36.866577,33.276451,10972,258,703,,0711,871,AZV871,ZF871,UNKL,KJA,LTAI,AYT,AZV,ZF,B763,1687168552,en-route
151D7B,RA-73083,RU,51.838615,51.285324,10668,113,938,,1560,805,UTA805,UT805,UUWW,VKO,UTTT,TAS,UTA,UT,B762,1687167341,en-route
151D80,RA-73088,RU,37.052307,32.970203,10850,63,926,,0732,738,UTA738,UT738,LTAI,AYT,USRR,SGC,UTA,UT,B738,1687168556,en-route
151D85,RA-73093,RU,36.911373,30.810062,0,98,3,,1046,803,AFL803,SU803,LTAI,AYT,UNNT,OVB,AFL,SU,B738,1687168533,landed
151D86,RA-73094,RU,56.062721,43.728333,891,347,342,,5053,801,AFL801,SU801,LTAI,AYT,UWGG,GOJ,AFL,SU,B738,1687168557,en-route
151D8A,RA-73098,RU,48.752151,44.373287,10668,343,487,,0724,791,AFL791,SU791,LTAI,AYT,ULLI,LED,AFL,SU,B738,1687168550,en-route
151D94,RA-73108,RU,57.32452,46.587345,10668,76,868,,2141,1500,AFL1500,SU1500,UUEE,SVO,USTR,TJM,AFL,SU,B738,1687168557,en-route
151D98,RA-73112,RU,55.06855,44.725094,10972,287,781,,2054,1891,AFL1891,SU1891,UTTT,TAS,UUEE,SVO,AFL,SU,B738,1687168557,en-route
151D9B,RA-73115,RU,56.909546,59.175198,8008,270,768,,5513,1409,AFL1409,SU1409,USSS,SVX,UUEE,SVO,AFL,SU,B738,1687168550,en-route
151DA1,RA-73121,RU,25.139698,55.567966,754,302,355,,5446,520,AFL520,SU520,UUEE,SVO,OMDB,DXB,AFL,SU,B738,1687168554,en-route
151DA5,RA-73125,RU,40.149826,44.405037,0,90,24,,3145,1861,AFL1861,SU1861,UDYZ,EVN,UUEE,SVO,AFL,SU,B738,1687168558,en-route
151DA6,RA-73126,RU,43.171875,47.653069,10972,243,688,,2426,722,AFL722,SU722,ULLI,LED,LTFM,IST,AFL,SU,B738,1687168510,en-route
151DA9,RA-73129,RU,40.730713,49.750732,2994,181,605,,2726,1854,AFL1854,SU1854,UUEE,SVO,UBBB,GYD,AFL,SU,B738,1687168556,en-route
151DAB,RA-73131,RU,58.817215,62.250183,10355,274,838,,3023,205,AFL205,SU205,ZBAD,PKX,UUEE,SVO,AFL,SU,B77W,1687168551,en-route
151DAF,RA-73135,RU,59.920761,29.695862,891,115,331,,5025,2983,AFL2983,SU2983,UHWW,VVO,ULLI,LED,AFL,SU,B77W,1687168556,en-route
151DB6,RA-73142,RU,55.97897,37.413754,0,163,0,,1527,2124,AFL2124,SU2124,UUEE,SVO,LTAI,AYT,AFL,SU,B77W,1687168552,landed
151DBE,RA-73150,RU,39.279099,37.65546,10972,215,507,,2371,1053,AFL426,SU1053,URML,MCX,UUEE,SVO,AFL,SU,B77W,1687168555,en-route
151DC9,RA-73161,RU,55.411423,60.924198,3505,89,622,,2735,1420,AFL1420,SU1420,UUEE,SVO,USCC,CEK,AFL,SU,A321,1687168532,en-route
151DCB,RA-73163,RU,43.282791,47.942165,10370,243,740,,2753,2130,AFL2130,SU2130,UUEE,SVO,LTFM,IST,AFL,SU,A321,1687168510,en-route
151DCF,RA-73167,RU,43.563675,40.917236,8031,273,720,,2757,1610,AFL1610,SU1610,UUEE,SVO,URSS,AER,AFL,SU,A320,1687168552,en-route
151DD1,RA-73169,RU,41.040207,34.367798,10363,264,777,0,6160,766,AFL766,SU766,URSS,AER,LTBS,DLM,AFL,SU,A320,1687168549,en-route
151DD2,RA-73170,RU,62.045517,36.351894,10972,346,688,,1574,1346,AFL1346,SU1346,UUEE,SVO,ULMK,KVK,AFL,SU,A320,1687168551,en-route
151DD8,RA-73176,RU,41.644142,39.568794,10363,270,829,,2173,2172,AFL2172,SU2172,UUEE,SVO,LTFM,IST,AFL,SU,A320,1687168487,en-route
151DDA,RA-73178,RU,55.867573,42.41555,9128,270,768,,6734,1191,AFL1191,SU1191,UWKD,KZN,UUEE,SVO,AFL,SU,A321,1687168558,en-route
151DDC,RA-73180,RU,47.07605,50.319649,10668,5,831,,6156,2934,AFL2934,SU2934,URSS,AER,UWKD,KZN,AFL,SU,A320,1687168257,en-route
151DE2,RA-73186,RU,58.96162,50.500076,10355,288,733,,5554,6584,SDM6584,SU6584,USPP,PEE,ULLI,LED,SDM,SU,A319,1687168548,en-route
151DE7,RA-73191,RU,42.205704,46.683784,10972,230,679,,0737,6923,SDM6923,,,,,,SDM,FV,B738,1687168554,en-route
151DEA,RA-73194,RU,55.519035,20.526237,4617,172,600,,3702,6325,SDM6325,SU6325,ULLI,LED,UMKK,KGD,SDM,SU,A320,1687168456,en-route
151DEE,RA-73198,RU,59.706024,30.71109,3063,125,544,,0742,6233,SDM6233,SU6233,ULLI,LED,UWWW,KUF,SDM,SU,A319,1687168553,en-route
151DF6,RA-73206,RU,56.064583,58.095875,10370,305,807,,5552,6464,SDM6464,SU6464,USCC,CEK,ULLI,LED,SDM,SU,A319,1687168553,en-route
151DF8,RA-73208,RU,55.610325,37.275753,1577,23,301,,2710,6020,SDM6020,SU6020,UUWW,VKO,ULLI,LED,SDM,SU,B738,1687168556,en-route
151DFC,RA-73212,RU,59.828098,30.121765,358,106,235,,3104,6342,SDM6342,SU6342,ULMM,MMK,ULLI,LED,SDM,SU,A319,1687168553,en-route
151E13,RA-73235,RU,41.83007,31.03248,10180,257,790,,1554,1995,PBD1995,,,,,,PBD,DP,B738,1687168556,en-route
151E16,RA-73238,RU,41.231411,28.728374,274,359,255,,6735,973,PBD973,DP973,,,,,PBD,DP,B738,1687168516,en-route
151E22,RA-73250,RU,40.521023,38.610577,10972,242,679,,1501,839,PBD839,DP839,UUWW,VKO,LTAI,AYT,PBD,DP,B738,1687168537,en-route
151E27,RA-73255,RU,47.695839,45.808975,10972,154,848,,2133,1021,TYA1021,Y71021,UUDD,DME,URMM,MRV,TYA,Y7,B738,1687168541,en-route
151E35,RA-73269,RU,55.551064,44.918289,9753,251,753,,6735,60,NWS60,N460,UWKD,KZN,UUEE,SVO,NWS,N4,B738,1687168557,en-route
151E37,RA-73271,RU,59.762833,30.470215,1318,105,375,,0741,251,NWS251,N4251,ULLI,LED,UWKD,KZN,NWS,N4,A321,1687168554,en-route
151E3C,RA-73276,RU,59.942245,43.500366,10972,233,927,,6615,6284,SDM6284,SU6284,UHSS,UUS,UUEE,SVO,SDM,SU,B77W,1687168548,en-route
151E3F,RA-73279,RU,59.328545,39.840027,10363,208,933,,6572,6290,SDM6290,SU6290,UHMM,GDX,UUEE,SVO,SDM,SU,B773,1687168436,en-route
151E4C,RA-73292,RU,65.888992,49.296913,10972,217,942,,0000,6220,SDM6220,,,,,,SDM,FV,B773,1687168548,en-route
151E53,RA-73299,RU,43.500641,45.909184,10972,277,698,,6737,354,PBD354,DP354,,,,,PBD,DP,B738,1687168486,en-route
151E56,RA-73302,RU,56.576752,43.956814,9159,108,775,,0724,525,PBD525,,ULLI,LED,UWKS,CSY,PBD,DP,B738,1687168558,en-route
151E61,RA-73313,RU,43.466476,50.066658,10058,24,875,,2425,7836,NWS846,N47836,URML,MCX,UWUU,UFA,NWS,N4,B738,1687168510,en-route
151E62,RA-73314,RU,54.43158,39.074898,10668,108,901,,0726,227,NWS227,N4227,ULLI,LED,URML,MCX,NWS,N4,B738,1687168556,en-route
151E71,RA-73329,RU,45.012196,50.679932,10668,35,907,,0740,3062,RWZ3062,WZ3062,LTAI,AYT,USSS,SVX,RWZ,WZ,B772,1687168510,en-route
151E7F,RA-73343,RU,43.879906,49.267796,10668,92,968,,6151,513,KAR513,EO513,URSS,AER,USRR,SGC,KAR,EO,B739,1687168510,en-route
151E80,RA-73344,RU,43.927551,45.83905,10668,97,490,,6161,429,KAR429,EO429,URSS,AER,UWKE,NBC,KAR,EO,B739,1687168468,en-route
151E90,RA-73360,RU,55.768742,71.185654,8404,77,777,,2773,2563,SBI2563,S72563,UUDD,DME,UNOO,OMS,SBI,S7,B738,1687168270,en-route
151EDB,RA-73435,RU,55.495342,50.312405,2910,272,637,,5226,5035,SBI5035,S75035,UNNT,OVB,UWKD,KZN,SBI,S7,A20N,1687168470,en-route
151EDD,RA-73437,RU,56.300125,53.846241,10050,89,857,,2177,2505,SBI2505,S72505,UUDD,DME,UNNT,OVB,SBI,S7,A321,1687168555,en-route
151EE1,RA-73441,RU,55.225338,59.847275,10363,265,822,,5203,5045,SBI5045,S75045,UNNT,OVB,UWUU,UFA,SBI,S7,A21N,1687168547,en-route
151EF9,RA-73465,RU,55.501648,83.055893,4587,229,677,,3226,,,,,,,,,,A20N,1687168551,en-route
151F14,,RU,59.802795,31.278809,10088,62,796,,0737,6344,SBI6344,S76344,ULLI,LED,UIII,IKT,SBI,S7,,1687168551,en-route
151FBE,RA-73662,RU,44.792656,48.773739,10980,219,735,,2424,545,AUL545,5N545,,,,,AUL,5N,A20N,1687168510,en-route
151FC5,RA-73669,RU,41.773232,39.102451,10668,94,477,,0721,5890,SBI5890,S75890,LTFM,IST,UNNT,OVB,SBI,S7,B738,1687168552,en-route
151FC8,RA-73672,RU,41.199196,47.527729,10972,255,651,,5211,5591,SBI5591,S75591,UNNT,OVB,UDYZ,EVN,SBI,S7,B738,1687168325,en-route
151FD9,,RU,49.90749,45.19434,10066,18,324,,2431,9102,LLM9102,,,,,,LLM,YC,,1687168541,en-route
151FDD,RA-73693,RU,36.85997,33.176979,7437,66,961,,5170,9108,LLM9108,,,,,,LLM,YC,A321,1687168556,en-route
151FE1,RA-73697,RU,62.188934,49.370422,10972,234,913,,0225,1715,AFL1715,SU1715,UHHH,KHV,UUEE,SVO,AFL,SU,B77W,1687168550,en-route
151FE7,RA-73703,RU,58.551727,31.741096,10363,302,766,,1503,1018,AFL1018,SU1018,UUEE,SVO,UMKK,KGD,AFL,SU,A21N,1687168550,en-route
151FE8,RA-73704,RU,44.504745,48.041512,10370,204,774,,2135,1122,AFL1122,SU1122,UUEE,SVO,URSS,AER,AFL,SU,A21N,1687168509,en-route
151FE9,RA-73705,RU,59.952766,26.108725,10066,77,833,,6627,1015,AFL1015,SU1015,UMKK,KGD,UUEE,SVO,AFL,SU,A21N,1687168557,en-route
151FEE,RA-73710,RU,43.541985,46.606358,10355,263,737,,1551,1312,AFL1312,SU1312,UUEE,SVO,URMM,MRV,AFL,SU,A321,1687168510,en-route
151FF9,RA-73721,RU,55.974289,37.434334,1501,72,390,,2171,1124,AFL1124,SU1124,UUEE,SVO,URSS,AER,AFL,SU,A321,1687168555,en-route
151FFA,RA-73722,RU,55.035778,52.771828,10355,285,794,,4161,1231,AFL1231,SU1231,UWUU,UFA,UUEE,SVO,AFL,SU,A321,1687168555,en-route
151FFD,RA-73725,RU,48.832443,44.530617,10058,336,814,,2453,1669,AFL1669,SU1669,URSS,AER,UUEE,SVO,AFL,SU,A321,1687168142,en-route
15201B,RA-73755,RU,54.215286,47.985691,10668,117,896,,2154,1248,AFL1248,SU1248,UUEE,SVO,UWOO,REN,AFL,SU,A320,1687168558,en-route
15202C,RA-73772,RU,56.240112,50.267696,10668,86,877,,2761,1402,AFL1402,SU1402,UUEE,SVO,USSS,SVX,AFL,SU,A320,1687168552,en-route
15202E,RA-73774,RU,48.748245,44.379272,10675,333,813,,1001,1045,AFL1045,SU1045,URSS,AER,UUEE,SVO,AFL,SU,A320,1687168551,en-route
15204A,RA73802,RU,44.847775,48.769783,10355,217,766,,2732,153,SVR153,U6153,UUDD,DME,URMM,MRV,SVR,U6,A20N,1687168510,en-route
15204B,RA-73803,RU,44.377178,50.494637,10965,217,733,,2461,507,SVR507,U6507,UWKD,KZN,URSS,AER,SVR,U6,A320,1687168510,en-route
155BCA,RA-89034,RU,42.807995,49.245384,10210,177,857,,2117,469,IAE469,IO469,UUDD,DME,UBBB,GYD,IAE,IO,SU95,1687168272,en-route
155BE7,RA-89063,RU,59.749287,46.698715,10363,250,807,,5133,6241,SDM6241,SU6241,UUEE,SVO,USRR,SGC,SDM,SU,SU95,1687168549,en-route
155BF7,RA-89079,RU,38.85585,32.010864,10668,207,800,,2377,551,AZO551,A4551,,,,,AZO,A4,SU95,1687168557,en-route
155C06,RA-89094,RU,43.436871,39.917713,4457,335,1072,17,2411,8001,AZO8001,,,,,,AZO,A4,SU95,1687168552,en-route
155C08,RA-89096,RU,44.51083,50.662113,10363,218,783,,4162,,,,,,,,,,SU95,1687168510,en-route
155C15,RA-89109,RU,55.650787,70.917747,9250,101,827,,1541,6473,SDM6473,SU6473,UUEE,SVO,UNOO,OMS,SDM,SU,SU95,1687167577,en-route
155C28,RA-89128,RU,60.00034,37.996315,10363,275,809,,5505,6406,SDM6406,SU6406,USSS,SVX,ULLI,LED,SDM,SU,SU95,1687168550,en-route
155C37,RA-89143,RU,37.650879,31.38011,8351,26,796,,1031,3044,RWZ3044,WZ3044,LTAI,AYT,URMM,MRV,RWZ,WZ,SU95,1687168552,en-route
155C38,RA-89144,RU,53.41441,54.770805,8389,39,775,,5145,4640,RWZ4640,WZ4640,LTFM,IST,UWUU,UFA,RWZ,WZ,SU95,1687168554,en-route
155C3D,RA-89149,RU,49.412361,44.927071,6393,28,729,,0055,531,AZO531,A4531,URMM,MRV,UWUU,UFA,AZO,A4,SU95,1687168551,en-route
155C42,,RU,36.878078,32.80225,10683,92,938,,1155,4728,RWZ4728,WZ4728,LLBG,TLV,URML,MCX,RWZ,WZ,,1687168558,en-route
155C51,RA-89169,RU,59.780319,43.366425,10363,283,798,,4164,6424,SDM6424,SU6424,UWUU,UFA,ULLI,LED,SDM,SU,SU95,1687168549,en-route
155C54,RA-89172,RU,48.796661,44.388813,716,63,303,,0054,6118,SDM6118,SU6118,URWW,VOG,ULLI,LED,SDM,SU,SU95,1687168550,en-route
155C63,RA-89187,RU,45.68227,48.147652,10668,342,807,,3141,4322,RWZ4322,WZ4322,UDYZ,EVN,UUDD,DME,RWZ,WZ,SU95,1687168509,en-route
30049F,I-PBRB,IT,52.367008,13.496155,0,247,25,,1000,619,SIO619,,LIML,LIN,LEIB,IBZ,SIO,,F2TH,1687168350,en-route
3005DF,I-TORQ,IT,40.900452,9.514038,-15,243,35,,0037,,,,,,,,,,EC45,1687168551,en-route
33FE6B,MM55154,,39.363647,8.94729,464,342,368,,1024,,,,,,,,,,M346,1687168557,en-route
3424D1,EC-JYX,ES,43.131866,-2.946955,3512,237,513,,6071,3280,VLG3280,VY3280,LEBB,BIO,GCRR,ACE,VLG,VY,A320,1687168551,en-route
3432C5,EC-KVI,ES,39.555965,2.735163,0,140,31,,4474,,,,,,,,,,AT75,1687168549,en-route
3442C2,EC-LRH,ES,38.842209,1.6744,2743,252,414,,1260,8514,ANE8514,IB8514,LEPA,PMI,LEIB,IBZ,ANE,IB,AT76,1687168554,en-route
3443D3,EC-LVO,ES,41.747314,0.334646,10668,192,733,,7664,8153,VLG8153,VY8153,LFPO,ORY,LEVC,VLC,VLG,VY,A320,1687168554,en-route
34440A,EC-LVT,ES,42.56575,-7.678445,5105,306,714,,0455,1458,VLG312K,VY1458,LEAL,ALC,LEST,SCQ,VLG,VY,A320,1687168555,en-route
34440B,EC-LVV,ES,43.015617,-8.506361,1082,132,324,,4451,3224,VLG3224,VY3224,GCXO,TFN,LEST,SCQ,VLG,VY,A320,1687168491,en-route
3444CA,EC-MAI,ES,41.290066,2.058001,83,65,259,,1731,6101,VLG6101,VY6101,LIRF,FCO,LEBL,BCN,VLG,VY,A320,1687168558,en-route
3444CB,EC-MAO,ES,41.047623,2.393005,3947,280,613,,1744,7713,VLG7713,VY7713,DTTA,TUN,LEBL,BCN,VLG,VY,A320,1687168557,en-route
3444CE,EC-MAJ,SA,17.701721,89.638527,11887,108,801,,5257,4071,SVA4071,,,,,,SVA,SV,A332,1687166842,en-route
3444D0,EC-MBD,ES,43.307293,-2.922395,0,298,22,,0000,,,,,,,,,,A320,1687168544,en-route
3451D3,EC-MKM,ES,41.111435,1.726685,1638,286,442,,1740,6401,VLG6401,VY6401,LIPZ,VCE,LEBL,BCN,VLG,VY,A320,1687168556,en-route
34528F,,ES,43.411972,-2.77986,701,235,225,,7303,5016,INR5016,,,,,,INR,UV*,,1687168551,en-route
34538E,EC-MPG,ES,41.290207,2.082736,0,64,0,,6320,7706,AEA7706,UX7706,LEBL,BCN,LEMD,MAD,AEA,UX,B738,1687168555,landed
34560D,EC-MVD,ES,40.389561,3.84896,2537,135,522,,4441,3712,VLG3712,VY3712,LEBL,BCN,LEMH,MAH,VLG,VY,A320,1687168555,en-route
34608A,,ES,41.117249,3.039062,8618,130,759,,5066,3802,VLG3802,VY3802,LEBB,BIO,LEMH,MAH,VLG,VY,A20N,1687168557,en-route
34608D,,ES,42.833267,-7.46125,7078,94,733,,1424,7515,VLG7515,VY7515,LEST,SCQ,LSZH,ZRH,VLG,VY,A20N,1687168553,en-route
34629A,EC-NEZ,ES,38.784256,1.623767,6400,61,811,,6253,5100,IBB5100,NT5100,GCLP,LPA,LEPA,PMI,IBB,NT,E295,1687168554,en-route
3463C6,EC-NHP,ES,43.061333,-5.965315,6309,187,648,,5074,3584,VOE3584,V73584,LEAS,OVD,LEAL,ALC,VOE,V7,A319,1687168556,en-route
34654B,EC-NLJ,NL,42.391571,-1.58509,10668,175,701,,2142,1701,KLM73D,KL1701,EHAM,AMS,LEMD,MAD,KLM,KL,A321,1687168556,en-route
3472CC,EC-NTQ,ES,43.664406,7.215761,0,225,12,,5332,3064,IBE3064,IB3064,LEMD,MAD,LFMN,NCE,IBE,IB,A20N,1687168485,en-route
34731A,EC-NVD,ES,27.922241,-15.392836,0,205,44,,4353,510,IBB510,NT510,GCLP,LPA,GCRR,ACE,IBB,NT,AT76,1687168556,en-route
34734F,EC-NYC,ES,41.20784,1.81897,922,65,340,,0242,2114,VLG2114,VY2114,LEMG,AGP,LEBL,BCN,VLG,VY,A21N,1687168555,en-route
34745A,EC-NZN,ES,39.540958,0.315308,5859,273,659,,1245,,,,,,,,,,B738,1687168554,en-route
3922F3,F-GIXT,FR,38.971764,4.043457,10386,8,807,,1001,274,FPO274,5O274,DAAG,ALG,LFLL,LYS,FPO,5O,B733,1687168554,en-route
3922F7,F-GIXX,FR,44.596348,-1.089857,3413,212,122,,7070,,,,,,,,,,PC6T,1687168554,en-route
3944EA,F-GRHK,FR,49.008415,2.572174,0,227,27,,0000,,,,,,,,,,A319,1687167097,en-route
394A13,F-GSQT,FR,47.255951,-2.893318,10363,74,951,,1000,475,AFR475,AF475,MPTO,PTY,LFPG,CDG,AFR,AF,B77W,1687168557,en-route
395D69,F-GXLJ,FR,45.387081,-0.17136,7315,328,788,,1000,212J,BGA212J,,LFBO,TLS,LFRZ,SNR,BGA,4Y*,A337,1687168557,en-route
3964EF,F-GZHP,FR,57.811111,15.171676,9144,216,866,,0745,7441,TVF7441,TO7441,ESSA,ARN,LFPO,ORY,TVF,TO,B738,1687168558,en-route
3964F9,F-GZHZ,FR,41.389969,4.581554,10363,10,874,,1465,4691,TVF4691,TO4691,LEMH,MAH,LFPO,ORY,TVF,TO,B738,1687168555,en-route
3965A1,F-GZNB,FR,46.824474,-2.502548,9448,229,825,,5640,460,AFR460,AF460,LFPG,CDG,SBGR,GRU,AFR,AF,B77W,1687168558,en-route
3965A7,F-GZNH,FR,41.566959,44.298725,9753,276,798,,1152,267,AFR267,AF267,RKSI,ICN,LFPG,CDG,AFR,AF,B77W,1687168510,en-route
3965AF,F-GZNP,FR,45.048843,24.549212,9448,112,998,,0666,272,AFR272,AF272,LFPG,CDG,RJTT,HND,AFR,AF,B77W,1687168557,en-route
39856C,F-HBLM,FR,54.644737,-1.928184,4457,196,583,,6354,1059,AFR1059,AF1059,EGNT,NCL,LFPG,CDG,AFR,AF,E190,1687168557,en-route
3991E0,F-HEPA,FR,49.009083,2.581717,0,264,40,,0000,,,,,,,,,,A320,1687167414,en-route
39A580,F-HJMA,FR,47.237301,5.143573,11209,317,781,,1000,433T,TLJ433T,,,,,,TLJ,,E35L,1687168557,en-route
39C995,F-HSMV,FR,44.58989,-1.143494,167,86,198,,1000,,,,,,,,,,BE20,1687168557,en-route
39CEA1,F-HTVB,FR,45.840828,-0.327187,8435,312,751,,1000,8047,TVF8047,TO8047,DTMB,MIR,LFRS,NTE,TVF,TO,B738,1687168557,en-route
39CEA3,F-HTVD,FR,34.822796,-4.300518,7772,40,955,,7765,3051,TVF3051,TO3051,GMFF,FEZ,LFPO,ORY,TVF,TO,B738,1687168554,en-route
39CEA4,F-HTVE,FR,42.412254,26.692179,10363,312,763,,3253,3421,TVF3421,TO3421,LTFM,IST,LFRS,NTE,TVF,TO,B738,1687168557,en-route
39CEA7,F-HTVH,FR,46.269711,-3.168663,6804,54,796,,2266,7829,TVF7829,TO7829,LPFR,FAO,LFRS,NTE,TVF,TO,B738,1687168557,en-route
39CEA9,F-HTVJ,FR,41.397278,28.823973,2369,332,464,,3244,3281,TVF3281,TO3281,LTFM,IST,LFPO,ORY,TVF,TO,B738,1687168554,en-route
39CEAD,F-HTVN,FR,47.069946,-1.632878,8229,218,811,,7674,7672,TVF7672,TO7672,LFPO,ORY,LPFR,FAO,TVF,TO,B738,1687168558,en-route
39CF12,F-HTYS,FR,49.001385,2.574415,0,14,0,,0000,,,,,,,,,,A359,1687168542,landed
39D302,F-HUYC,FR,33.541119,-15.548115,9631,42,898,,2232,7691,TVF7691,TO7691,LPMA,FNC,LFPO,ORY,TVF,TO,B738,1687168470,en-route
39D307,F-HUYH,FR,38.388603,26.928984,10363,319,761,,3252,3271,TVF3271,TO3271,LTAI,AYT,LFPO,ORY,TVF,TO,B738,1687168554,en-route
39E684,F-HZUE,FR,40.160618,2.493959,10668,165,798,,7643,1854,AFR1854,AF1854,LFPG,CDG,DAAG,ALG,AFR,AF,BCS3,1687168556,en-route
3A2E68,F-OLTI,FR,48.905411,2.203393,967,67,392,,1000,,,,,,,,,,FA8X,1687168558,en-route
3AABF8,160,FR,41.979721,-8.169771,3931,224,461,,2344,8051,FMY8051,,,,,,FMY,,TBM7,1687168553,en-route
3B75EE,17,AT,45.641098,-0.312976,419,229,214,,4502,42,MAE42,,,,,,MAE,,PC21,1687168555,en-route
3B75F0,15,AT,45.631851,-0.320881,411,232,259,,4501,41,MAE41,,,,,,MAE,,PC21,1687168555,en-route
3B75FE,01,,45.627571,-0.326775,342,255,218,,4506,21,MUS21,,,,,,MUS,,PC21,1687168517,en-route
3B7719,5140,FR,45.87709,5.492752,2476,88,522,,1000,1230,CTM1230,,,,,,CTM,,C130,1687168558,en-route
3B7760,0122,,47.675125,1.754173,1165,244,544,,3601,,,,,,,,,,A400,1687168502,en-route
3B7773,574,FR,46.859062,5.028511,5486,8,788,,1000,4115,FAF4115,,,,,,FAF,,C135,1687168555,en-route
3C01CD,D-APRS,DE,39.624615,3.300354,10363,54,942,,5375,525,IFA525,,,,,,IFA,,CL60,1687168554,en-route
3C3FCC,,,48.358509,11.798295,0,81,53,,0000,7,APT7,,,,,,APT,,ZVEH,1687168379,en-route
3C401F,,,48.350189,11.797003,0,295,42,,0000,32,APT32,,,,,,APT,,ZVEH,1687167203,en-route
3C40C1,3C40C1,GQ,48.350327,11.794704,0,264,3,,0000,,,,,,,,,,ZVEH,1687168430,landed
3C40C3,3C40C3,GQ,48.349724,11.792052,11582,109,7,,0000,,,,,,,,,,ZVEH,1687167916,en-route
3C40CA,S224,BD,48.353928,11.800581,0,255,11,,0000,,,,,,,,,,ZVEH,1687168002,en-route
3C40D2,3C40D2,GQ,48.35582,11.796394,0,258,7,,0000,,,,,,,,,,ZVEH,1687167435,en-route
3C40D3,3C40D3,GQ,48.350388,11.782295,0,272,5,,0000,,,,,,,,,,ZVEH,1687168529,en-route
3C40DB,3C40DB,GQ,48.354126,11.793277,0,270,7,,0000,,,,,,,,,,ZVEH,1687167786,en-route
3C4144,APT1,PK,48.346905,11.807292,0,84,20,,0000,,,,,,,,APT,,ZVEH,1687168151,en-route
3C414A,APT12,PK,48.35638,11.793753,0,174,38,,0000,,,,,,,,,,ZVEH,1687167327,en-route
3C414D,APT15,PK,48.350246,11.794528,0,326,46,,0000,,,,,,,,,,ZVEH,1687168286,en-route
3C414F,APT17,PK,48.358566,11.798542,0,75,62,,0000,,,,,,,,,,ZVEH,1687166864,en-route
3C418A,GUS11,,48.353203,11.783831,0,345,20,,0000,,,,,,,,,,ZVEH,1687168270,en-route
3C4581,D-AALA,DE,41.456352,44.424942,10058,100,1020,,1422,582,BOX582,D0582,RJAA,NRT,KCVG,CVG,BOX,D0,B77L,1687168202,en-route
3C48EE,D-ABGN,DE,40.912903,9.726746,2842,221,501,,2510,844,EWG844,EW844,EDDK,CGN,LIEO,OLB,EWG,EW,A319,1687168557,en-route
3C4A04,D-ABPD,DE,56.458927,-0.398512,10363,305,957,,2554,438,DLH438,LH438,EDDF,FRA,KDFW,DFW,DLH,LH,B789,1687168558,en-route
3C4AA8,D-ABUH,DE,55.557022,-13.460913,11277,117,875,,0000,,,,,,,,,,B763,1687168554,en-route
