hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
400834,G-MIDX,UK,51.466503,-0.486412,0,270,0,0,4632,16LX,BAW16LX,BA416,EGLL,LHR,ELLX,LUX,BAW,BA,A320,1686815255,landed
400981,G-EUUF,UK,51.360199,5.934448,10972,287,803,0,3121,885R,BAW885R,BA885,LROP,OTP,EGLL,LHR,BAW,BA,A320,1686815256,en-route
400982,G-EUUG,UK,48.346966,11.197164,2049,113,470,-2.3,4651,948M,BAW948M,BA948,EGLL,LHR,EDDM,MUC,BAW,BA,A320,1686815255,en-route
401079,G-LSAI,UK,45.836918,3.788979,11277,139,916,0,3372,87ET,EXS87ET,LS931,EGCC,MAN,LMML,MLA,EXS,LS,B752,1686815256,en-route
401259,G-HEHE,GB,51.53524,0.499037,571,3,338,0,4575,,,,,,,,,,EC20,1686815254,en-route
401952,G-BPRM,GB,52.840141,-3.461243,2354,325,150,0.3,1177,,,,,QKW,,,,,C172,1686815256,en-route
404933,G-CTDH,GB,52.140564,-1.206131,762,168,187,0,7000,,,,,,,,,,FDCT,1686815254,en-route
405636,G-EZDH,UK,45.148819,13.531233,11285,129,837,0,3452,69XF,EZY69XF,U28247,EGKK,LGW,LGPZ,PVK,EZY,U2,A319,1686815254,en-route
405637,G-EZDI,UK,52.154709,-0.331268,4960,320,655,15.9,5412,864V,EZY864V,U236,EGSS,STN,EGAA,BFS,EZY,U2,A319,1686815256,en-route
405638,G-EZDJ,UK,40.504032,22.7211,2491,144,507,-4.9,7302,81ZN,EZY81ZN,U28243,EGKK,LGW,LGTS,SKG,EZY,U2,A319,1686815255,en-route
406011,G-EZTG,UK,49.389313,11.496206,10660,120,840,0,4747,3403,EZY3403,U23403,EGGP,LPL,LTBJ,ADB,EZY,U2,A320,1686815256,en-route
406012,G-EZTH,UK,45.428375,9.375131,11269,153,853,0,2706,65BL,EZY65BL,U22123,EGCC,MAN,LIRF,FCO,EZY,U2,A320,1686815256,en-route
406015,G-EZTK,UK,43.2967,-3.92467,11277,187,829,0,5422,24EH,EZY24EH,U28791,EGKK,LGW,LXGB,GIB,EZY,U2,A320,1686815254,en-route
406016,G-EZTM,UK,49.905769,0.809648,8260,150,801,7.2,6356,54PX,EZY54PX,U28439,EGKK,LGW,LFML,MRS,EZY,U2,A320,1686815256,en-route
406017,G-EZTN,UK,38.450684,-7.519127,10668,192,859,0,5416,69ZU,EZY69ZU,U28705,EGKK,LGW,GMMX,RAK,EZY,U2,A320,1686815256,en-route
406250,G-EUYI,UK,51.698818,0.876541,4876,264,587,-0.3,6222,771C,BAW771C,BA771,ESSA,ARN,EGLL,LHR,BAW,BA,A320,1686815256,en-route
406442,G-EZGE,UK,40.047821,-7.085144,11277,193,801,0,5420,53VQ,EZY53VQ,U28703,EGKK,LGW,GMAD,AGA,EZY,U2,A319,1686815256,en-route
406444,G-EZGG,UK,41.268768,-7.645752,11277,209,801,0,5410,68HP,EZY68HP,U22459,EGGW,LTN,LPPT,LIS,EZY,U2,A319,1686815256,en-route
406445,G-EZGH,UK,43.618793,11.722739,11269,139,801,-0.3,2707,8357,EZY8357,U28357,EGKK,LGW,LIRN,NAP,EZY,U2,A319,1686815256,en-route
406532,G-EUYM,UK,46.148895,3.444147,11277,153,911,0,6330,342N,BAW342N,BA342,EGLL,LHR,LFMN,NCE,BAW,BA,A320,1686815256,en-route
406539,G-EZGJ,UK,44.567947,3.170159,8145,168,818,-5.2,7702,87GZ,EZY87GZ,U28389,EGKK,LGW,LFMT,MPL,EZY,U2,A319,1686815253,en-route
406542,G-EZUI,UK,52.422272,7.15538,11277,85,831,0,4753,37EL,EZY37EL,U22933,EGGD,BRS,EDDB,BER,EZY,U2,A320,1686815256,en-route
406544,G-EZUK,UK,40.500587,23.963865,11277,130,800,0,7301,27DP,EZY27DP,U28551,EGKK,LGW,LTFE,BJV,EZY,U2,A320,1686815256,en-route
406660,G-TAWA,DE,46.405655,14.264876,11277,135,844,0,4745,76V,TOM76V,BY7424,EGBB,BHX,LGTS,SKG,TUI,BY,B738,1686815256,en-route
406666,G-EZUL,UK,43.771954,19.379948,10668,129,827,0,0563,52HN,EZY52HN,U22051,EGCC,MAN,LGRP,RHO,EZY,U2,A320,1686815255,en-route
406668,G-EZUN,UK,43.270111,0.638932,11277,186,874,0.3,0526,64ZA,EZY64ZA,U22013,EGCC,MAN,LEAL,ALC,EZY,U2,A320,1686815255,en-route
406673,G-EZUZ,UK,53.290302,0.483883,9753,283,690,0,7342,61JA,EZY61JA,U23442,EHAM,AMS,EGGP,LPL,EZY,U2,A320,1686815257,en-route
406696,G-TAWD,DE,37.27977,-4.895169,3581,189,581,-7.2,5236,7JW,TOM7JW,BY2496,EGCC,MAN,LEMG,AGP,TUI,BY,B738,1686815252,en-route
406752,G-EZWA,UK,37.113258,-4.913337,2484,160,514,-3.3,5211,57BX,EZY57BX,U28067,EGKK,LGW,LEMG,AGP,EZY,U2,A320,1686815255,en-route
406753,G-EZWB,UK,50.154739,-2.041433,9296,194,820,5.9,7713,38AP,EZY38AP,U28005,EGKK,LGW,LEZL,SVQ,EZY,U2,A320,1686815256,en-route
406754,G-EZWC,UK,53.589386,-3.722874,9448,125,775,0,6036,26TU,EZY26TU,U2824,EGAA,BFS,EGKK,LGW,EZY,U2,A320,1686815257,en-route
406755,G-EZWD,UK,37.878525,-1.027631,685,226,298,-4.6,2071,84UF,EZY84UF,U22702,EGGD,BRS,LEMI,RMU,EZY,U2,A320,1686815253,en-route
406900,G-GDFV,UK,36.955307,-11.050515,10668,199,842,0,5415,82LG,EXS82LG,LS1293,EGBB,BHX,GCTS,TFS,EXS,LS,B738,1686815256,en-route
407176,G-JZBI,UK,48.312881,0.703688,11277,164,874,0,2051,98AP,EXS98AP,LS531,EGNT,NCL,LEPA,PMI,EXS,LS,B738,1686815256,en-route
407177,G-JZBJ,UK,50.939072,-0.520811,10439,158,831,7.5,0547,9ZV,EXS9ZV,LS1411,EGSS,STN,LEAL,ALC,EXS,LS,B738,1686815255,en-route
407179,G-JZBL,UK,43.808029,1.041721,11277,152,933,0,2257,8DF,EXS8DF,LS1871,EGGD,BRS,LEPA,PMI,EXS,LS,B738,1686815254,en-route
407181,G-JZBE,UK,47.26067,2.74454,11277,159,894,0,7501,62BW,EXS62BW,LS573,EGNT,NCL,LMML,MLA,EXS,LS,B738,1686815256,en-route
407183,G-JZBG,UK,49.344814,0.203536,11277,171,850,0,0525,76RT,EXS76RT,LS775,EGPH,EDI,LEAL,ALC,EXS,LS,B738,1686815255,en-route
407267,G-DRTA,UK,48.753647,0.489542,11277,163,866,0,2223,92EL,EXS92EL,LS177,EGPF,GLA,LEAL,ALC,EXS,LS,B738,1686815255,en-route
407462,G-TTNC,UK,51.084869,2.692764,6400,110,592,0,3472,392R,BAW392R,BA392,EGLL,LHR,EBBR,BRU,BAW,BA,A20N,1686815256,en-route
407463,G-TTNB,UK,51.467407,-0.486279,0,270,0,0,6354,752B,BAW752B,BA752,EGLL,LHR,,BSL,BAW,BA,A20N,1686815256,landed
407512,G-TUIM,DE,47.942707,14.913166,11879,124,935,-0.3,3412,7LT,TOM7LT,BY2436,EGCC,MAN,LCPH,PFO,TUI,BY,B789,1686815256,en-route
407534,G-TTND,UK,51.095692,-0.823898,3954,48,563,-1.6,5567,47C,BAW47C,BA477,LEBL,BCN,EGLL,LHR,BAW,BA,A20N,1686815257,en-route
407535,G-TTNE,UK,48.44128,3.305006,11582,332,774,0,4001,551,BAW551,BA551,LIRF,FCO,EGLL,LHR,BAW,BA,A20N,1686815255,en-route
407536,G-TTNF,UK,51.476254,-0.734787,883,88,303,-5.2,7512,543Q,BAW543Q,BA543,LIPE,BLQ,EGLL,LHR,BAW,BA,A20N,1686815256,en-route
407537,G-TTNG,UK,45.088165,16.61146,11574,310,790,0,2204,7LC,BAW7LC,BA673,LCLK,LCA,EGLL,LHR,BAW,BA,A20N,1686815255,en-route
407567,G-UZHM,UK,37.345001,-10.807508,11277,201,800,0,5407,54PA,EZY54PA,U22309,EGGW,LTN,GCLP,LPA,EZY,U2,A20N,1686815256,en-route
407569,G-UZHJ,UK,43.28022,6.918379,2133,93,364,-5.2,6360,84DE,EZY84DE,U23245,EGPH,EDI,LFMN,NCE,EZY,U2,A20N,1686815256,en-route
407573,G-EZRX,UK,49.943569,3.012184,10675,147,850,0,7575,74QD,EZY74QD,U22075,EGCC,MAN,LGZA,ZTH,EZY,U2,A320,1686815256,en-route
407575,G-EZRZ,UK,52.525635,-0.807419,7010,330,703,13,1443,701X,EZY701X,U2302,EGGW,LTN,EGPH,EDI,EZY,U2,A320,1686815256,en-route
407630,G-JZBR,UK,52.373657,2.82402,11277,117,853,0,5203,57N,EXS57N,LS801,EGCC,MAN,LIPZ,VCE,EXS,LS,B738,1686815255,en-route
407631,G-JZBS,UK,38.633514,-8.416483,11277,197,813,0,5213,42K,EXS42K,LS1401,EGSS,STN,GCRR,ACE,EXS,LS,B738,1686815255,en-route
407642,G-TUMD,DE,41.041855,16.794678,11887,122,833,0,0551,55H,TOM55H,BY6482,EGGD,BRS,LGKF,EFL,TUI,BY,B38M,1686815249,en-route
407667,G-UZMD,UK,36.831619,-9.071668,10668,196,840,0,5414,52FP,EZY52FP,U28121,EGKK,LGW,GCRR,ACE,EZY,U2,A21N,1686815256,en-route
407687,G-UZHS,UK,51.300064,6.333173,11277,116,861,-0.3,4746,79YF,EZY79YF,U22065,EGCC,MAN,LGKO,KGS,EZY,U2,A20N,1686815256,en-route
407731,G-DRTT,UK,51.462982,-1.254371,11277,149,842,0,5206,3FR,EXS3FR,LS397,EGAA,BFS,LEIB,IBZ,EXS,LS,B738,1686815256,en-route
407739,G-TUMH,DE,44.062958,-7.464443,10668,207,807,0,2213,3VE,TOM3VE,BY312,EGBB,BHX,GVBA,BVC,TUI,BY,B38M,1686815249,en-route
407742,G-WUKK,HU,52.353905,7.726292,10668,88,835,0.3,4617,7585,WUK7585,W95115,EGGW,LTN,EYKA,KUN,WZZ,W9,A321,1686815256,en-route
407743,G-WUKJ,HU,48.157837,15.800194,10668,118,866,-0.3,4761,722,WUK722,W94499,EGGW,LTN,LTFM,IST,WZZ,W9,A321,1686815255,en-route
407777,G-LCAB,UK,53.426422,-6.253222,0,225,14,0,6247,48D,CFE48D,BA4463,EIDW,DUB,EGLC,LCY,BAW,BA,E190,1686815254,en-route
407793,G-UZLA,UK,51.019089,-1.133076,3657,245,600,0,2065,12TN,EZY12TN,U26471,EGKK,LGW,LEMG,AGP,EZY,U2,A20N,1686815257,en-route
407796,G-UZLD,UK,51.151924,-0.162888,304,77,292,15,7711,98PV,EZY98PV,U28009,EGKK,LGW,LEVC,VLC,EZY,U2,A20N,1686815256,en-route
407797,G-UZLF,UK,50.991898,6.923688,11887,117,863,0,7301,56ZT,EZY56ZT,U22395,EGGW,LTN,LGKR,CFU,EZY,U2,A20N,1686815256,en-route
407837,G-UZMG,UK,39.52803,20.152866,2232,163,424,-6.5,7305,96QH,EZY96QH,U28207,EGKK,LGW,LGKR,CFU,EZY,U2,A21N,1686815248,en-route
407840,G-DBSB,GB,50.741055,-1.821289,335,281,183,0.7,7377,,,,,,,,,,TL20,1686815257,en-route
407862,G-DRTM,UK,44.752388,20.506651,11277,136,835,0,4616,43DY,EXS43DY,LS711,EGPH,EDI,LTBS,DLM,EXS,LS,B738,1686815253,en-route
407914,G-DRTZ,UK,50.409603,-0.202802,11277,157,848,0,2042,71TE,EXS71TE,LS805,EGPH,EDI,LEIB,IBZ,EXS,LS,B738,1686815257,en-route
407924,G-TAJB,TH,52.70961,-2.624283,548,193,216,0.7,7431,1,HLL1,,,,,,HLL,,EC45,1686815256,en-route
407930,G-TTNM,UK,50.213974,7.74088,11582,294,805,0,3123,675,BAW675,BA675,LTFM,IST,EGLL,LHR,BAW,BA,A20N,1686815256,en-route
407959,G-UZLK,UK,44.308868,10.455911,11887,134,879,0.3,2702,68EW,EZY68EW,U22125,EGCC,MAN,LIRN,NAP,EZY,U2,A20N,1686815255,en-route
407992,G-STBM,UK,50.87384,-94.398911,10058,63,890,0,1027,268,BAW268,BA268,KLAX,LAX,EGLL,LHR,BAW,BA,B77W,1686815251,en-route
407997,G-LHXC,US,52.099457,-0.650101,792,262,222,6.2,7000,203,LFA203,,,QKT,,,LFA,,DA42,1686815256,en-route
424407,VQ-BBH,AZ,22.357365,92.550606,11887,81,907,0.3,3107,922,AZG922,7L922,OEDF,DMM,VHHH,HKG,AZG,7L,B748,1686815253,en-route
440018,OE-LKP,UK,43.223694,10.661273,10363,336,738,0,1000,68LR,EJU68LR,U23576,LIRN,NAP,LIMC,MXP,EZY,U2,A319,1686815256,en-route
440031,OE-IVC,UK,49.626801,4.749997,9250,257,755,-4.9,1000,92FN,EJU92FN,U24632,EDDB,BER,LFPG,CDG,EZY,U2,A320,1686815257,en-route
440037,OE-IJR,UK,30.948282,29.738653,11277,125,894,0,4313,15PE,EJU15PE,U24241,LIRN,NAP,HESH,SSH,EZY,U2,A320,1686815146,en-route
440050,OE-LBR,AT,38.662674,13.379019,5989,23,694,10.4,1000,488,AUA488,OS488,LICJ,PMO,LOWW,VIE,AUA,OS,A320,1686815255,en-route
440051,OE-IVD,UK,46.605446,4.670151,10363,329,740,0,1000,949J,EJU949J,U24860,LFMN,NCE,LFPO,ORY,EZY,U2,A320,1686815256,en-route
440052,OE-LBS,AT,45.247238,9.450531,10675,231,833,0.3,4145,387,AUA387,OS387,LOWW,VIE,LEIB,IBZ,AUA,OS,A320,1686815256,en-route
440057,OE-IVE,UK,37.768478,23.600561,9083,288,790,5.5,2046,42LX,EJU42LX,U23664,LGMK,JMK,LIMC,MXP,EZY,U2,A320,1686815255,en-route
440062,OE-IVF,UK,52.452164,-1.740901,0,326,24,0,7456,12RA,EJU12RA,U27671,LPPT,LIS,EGBB,BHX,EZY,U2,A320,1686815253,en-route
440065,OE-LQZ,UK,42.089508,11.091209,7947,313,738,7.8,1000,92FG,EJU92FG,U24420,LIRF,FCO,LFLL,LYS,EZY,U2,A319,1686815254,en-route
440080,OE-IVI,UK,48.51041,2.487102,8938,193,859,8.1,1000,627R,EJU627R,U21612,LFQQ,LIL,LFMN,NCE,EZY,U2,A320,1686815255,en-route
440083,OE-LKQ,UK,45.223778,5.881839,9837,193,822,8.8,5741,58EM,EJU58EM,U27106,LSGG,GVA,LEBL,BCN,EZY,U2,A319,1686815256,en-route
440090,OE-IVL,UK,48.97435,2.229068,1379,84,364,-3.9,1000,43KH,EJU43KH,U24562,LIML,LIN,LFPG,CDG,EZY,U2,A320,1686815256,en-route
440095,OE-IJK,UK,41.944153,12.22023,640,162,300,-3.3,1000,79PZ,EJU79PZ,U24813,LFPO,ORY,LIRF,FCO,EZY,U2,A320,1686815255,en-route
440128,OE-IJZ,UK,49.854904,-1.568732,9921,28,818,-4.9,7463,84RB,EJU84RB,U28512,LPPT,LIS,EGKK,LGW,EZY,U2,A320,1686815256,en-route
440179,OE-LQJ,UK,45.200546,1.789566,9144,188,890,-5.2,1000,414M,EJU414M,U24912,LFPO,ORY,LFBO,TLS,EZY,U2,A319,1686815255,en-route
440181,OE-LQG,UK,52.301659,4.764417,0,59,38,0,1000,4081,EJU4081,U24081,LIPZ,VCE,EHAM,AMS,EZY,U2,A319,1686815252,en-route
440195,OE-IZG,UK,49.054188,-0.857801,10942,16,700,-3.6,7465,86YT,EJU86YT,U27007,LEMG,AGP,EGMC,SEN,EZY,U2,A320,1686815256,en-route
440209,OE-IZH,UK,46.037464,6.294479,4762,182,681,12.7,1000,87YL,EJU87YL,U24224,LSGG,GVA,LIRN,NAP,EZY,U2,A320,1686815254,en-route
440219,OE-IZJ,UK,47.743515,7.113922,2103,60,450,-10.1,1000,93WU,EJU93WU,U27731,LPPR,OPO,,BSL,EZY,U2,A320,1686815256,en-route
440237,OE-INF,UK,40.881477,13.917618,2164,38,433,0.7,1000,965Q,EJU965Q,U24120,LIMC,MXP,LIRN,NAP,EZY,U2,A320,1686815246,en-route
440248,OE-INH,UK,50.79982,1.431415,10363,320,783,0,5716,83WC,EJU83WC,U23969,LIMC,MXP,BIKF,KEF,EZY,U2,A320,1686815257,en-route
440469,OE-ICR,UK,43.656269,4.365823,10066,100,822,0,1000,769N,EJU769N,U21618,LFBD,BOD,LFMN,NCE,EZY,U2,A320,1686815255,en-route
440484,OE-LKC,UK,45.394623,10.3794,327,315,237,-4.9,1000,9090,EJU9090,EC9090,LIMC,MXP,LIPO,VBS,EZY,EC,A319,1686815236,en-route
440570,OE-LMK,CH,47.517361,9.281757,1478,96,333,1.6,1000,101,PEV101,PE101,LOWW,VIE,LSZR,ACH,PEV,PE,E170,1686815251,en-route
440582,OE-LKF,UK,50.68417,-0.886383,4777,33,585,-7.5,5573,93PZ,EJU93PZ,U27196,LEBL,BCN,EGKK,LGW,EZY,U2,A319,1686815257,en-route
440589,OE-LQM,UK,51.002655,-3.330491,3413,19,553,-6.8,5564,31EM,EJU31EM,U27191,LEBL,BCN,EGGD,BRS,EZY,U2,A319,1686815256,en-route
440604,OE-LZE,AT,53.634346,10.002204,0,171,0,0,7616,176,AUA176,OS176,EDDH,HAM,LOWW,VIE,AUA,OS,A320,1686815246,landed
440605,OE-LZD,AT,47.974174,16.752811,1181,176,472,-8.8,1000,200,AUA200,OS200,EDDF,FRA,LOWW,VIE,AUA,OS,A320,1686815256,en-route
440606,OE-LZC,AT,47.823719,16.574707,1607,96,446,-5.5,1000,562,AUA562,OS562,LSZH,ZRH,LOWW,VIE,AUA,OS,A320,1686815255,en-route
440611,OE-ISB,UK,47.86636,-5.027794,10972,24,848,0.3,7471,68CM,EJU68CM,U26727,LPPT,LIS,EGCC,MAN,EZY,U2,A21N,1686815254,en-route
440614,OE-ISC,UK,49.040039,8.291509,10668,166,913,0.3,1000,45GK,EJU45GK,U23852,EHAM,AMS,LIMC,MXP,EZY,U2,A21N,1686815256,en-route
440625,OE-LKM,UK,45.323956,15.805106,11582,6,842,-0.3,1000,5052,EJU5052,U25052,LIRN,NAP,EDDB,BER,EZY,U2,A319,1686815255,en-route
440630,OE-IJL,UK,47.452755,8.555689,0,163,29,0,1000,91RH,EJU91RH,U27741,LPPR,OPO,LSZH,ZRH,EZY,U2,A320,1686815256,en-route
440635,OE-CHB,AT,47.291332,12.785833,763,180,1,0,0000,,,,,,,,,,DV20,1686815184,landed
440659,OE-FVI,AT,47.637371,18.044481,1341,96,250,0,5145,,,,,QEW,LHPR,QGY,,,DA42,1686815252,en-route
440669,OE-LBM,AT,50.037598,8.547544,0,244,33,0,0000,202,AUA202,OS202,EDDF,FRA,LOWW,VIE,AUA,OS,A320,1686815252,en-route
440713,OE-IJE,UK,45.783783,9.434643,10972,290,746,0,0266,82CA,EJU82CA,U24824,LIPZ,VCE,LFPO,ORY,EZY,U2,A320,1686815256,en-route
440732,OE-LQE,UK,45.060658,5.633776,10058,194,783,0,6743,48FM,EJU48FM,U27102,,BSL,LEBL,BCN,EZY,U2,A319,1686815256,en-route
440735,OE-LQS,UK,44.338818,10.233229,7315,74,683,0,1000,42MY,EJU42MY,U24002,LFMN,NCE,LIPZ,VCE,EZY,U2,A319,1686815255,en-route
440820,OE-LWD,AT,46.462555,14.987361,10058,239,731,0,1000,5LR,AUA5LR,OS531,LOWW,VIE,LIRQ,FLR,AUA,OS,E195,1686815255,en-route
440827,OE-LWK,AT,45.571884,13.168722,7185,228,763,-13.7,1000,5PV,AUA5PV,OS521,LOWW,VIE,LIPZ,VCE,AUA,OS,E195,1686815256,en-route
440828,OE-LWL,AT,46.912132,17.690523,8366,138,813,4.2,5155,735,AUA735,OS735,LOWW,VIE,LYBE,BEG,AUA,OS,E195,1686815255,en-route
440829,OE-LWM,AT,46.704185,18.002815,10142,138,813,4.2,7133,795J,AUA795J,OS795,LOWW,VIE,LBSF,SOF,AUA,OS,E195,1686815255,en-route
440967,OE-KTT,AT,45.710907,13.765601,1280,283,290,0,7002,,,,LOWG,GRZ,,,,,DA40,1686815254,en-route
448446,OO-ABF,BE,13.228271,-67.44796,6888,44,722,3.9,3333,703,TFL703,OR703,TNCB,BON,EHAM,AMS,ABB,OR,A339,1686814947,en-route
449682,OO-ETB,DE,41.496014,-2.519191,11887,206,792,-0.3,7146,9WM,JAF9WM,TB1001,EBAW,ANR,LEMG,AGP,TUI,TB,E295,1686815253,en-route
449893,OO-FDS,BE,50.964367,2.658081,137,39,179,1.3,2000,,,,EBLG,LGG,,,,,R44,1686815251,en-route
452033,LZ-LAG,BG,36.338654,27.891884,1379,266,525,4.9,6451,8439,BUC8439,H68439,LGRP,RHO,LOWL,LNZ,BUC,H6,A320,1686815253,en-route
452084,LZ-CGW,BG,41.17215,-8.661159,388,350,242,-3.6,3361,212P,BCS212P,,LPPT,LIS,LPPR,OPO,CGF,QY,B734,1686815256,en-route
452086,LZ-BHL,BG,41.544613,27.927053,10957,315,785,-2.6,6323,3022,BGH3022,8H3022,LTAI,AYT,LBPD,PDV,BGH,8H,A320,1686815254,en-route
452087,LZ-BHM,BG,48.337051,11.704487,601,83,259,-2.6,3273,441,UBD441,UD441,ORER,EBL,EDDM,MUC,BGH,UD,A320,1686815255,en-route
452113,LZ-LAH,DE,47.784847,13.823407,10980,310,816,-0.3,1765,2LW,CFG2LW,DE1737,LGKV,KVA,EDDF,FRA,CFG,DE,A320,1686815255,en-route
452119,LZ-EAE,CZ,45.815037,23.261421,10972,311,785,0,1000,4TV,TVS4TV,QS1181,LBBG,BOJ,LKPR,PRG,TVS,QS,A320,1686815254,en-route
452126,LZ-LAK,DE,49.653763,8.524306,3375,185,651,5.2,0122,9DV,CFG9DV,DE1504,EDDF,FRA,LEPA,PMI,CFG,DE,A320,1686815257,en-route
452134,LZ-FSA,BG,47.396046,-4.130437,10668,205,829,-0.3,0731,3126,BIX3126,TT3126,EKBI,BLL,GCTS,TFS,VAW,TT,A320,1686815254,en-route
452135,LZ-FSB,BG,40.848587,1.253296,10363,6,772,0,5526,9D,JAF9D,TB1332,LEIB,IBZ,EBBR,BRU,VAW,TB,A320,1686815255,en-route
458867,OY-BCG,DK,50.510483,10.79043,2987,196,224,0,4450,,,,,,,,,,P28A,1686815255,en-route
468176,374,GR,36.880497,21.946325,8534,54,687,0,5006,,,,,,,,HAF,,E145,1686815254,en-route
468649,SX-ARI,GR,38.136932,21.561428,670,221,161,0,7000,,,,,,,,,,P28R,1686815246,en-route
469596,SX-ELV,GR,39.383102,24.890959,5791,175,474,0,7062,681,SEH681,GQ681,LBSF,SOF,LGAV,ATH,SEH,GQ,AT76,1686815255,en-route
469881,SX-FDA,GR,38.40052,21.681219,8229,136,657,0,6716,402,LLK402,,LGKR,CFU,LGAV,ATH,LLK,,C550,1686815254,en-route
473444,HA-TUQ,HU,48.013916,21.677811,426,185,183,0.3,7000,,,,,QEY,,,,,P28A,1686815228,en-route
478698,LN-RNW,SE,66.726212,14.10707,11887,17,822,0,1212,4082,SAS4082,SK4082,ENGM,OSL,ENEV,EVE,SAS,SK,B737,1686815253,en-route
478741,LN-DYK,NO,62.289413,12.583516,11887,15,824,0.3,1374,2FH,NOZ2FH,DY320,ENGM,OSL,ENAT,ALF,NOZ,DY,B738,1686815255,en-route
484135,PH-HZE,NL,40.397007,-3.470431,11887,215,794,0,2144,44M,TRA44M,HV6653,EHEH,EIN,LEMG,AGP,TRA,HV,B738,1686815256,en-route
484164,PH-BXL,NL,50.878555,8.743039,11887,118,872,0,1000,21E,KLM21E,KL1973,EHAM,AMS,LHBP,BUD,KLM,KL,B738,1686815256,en-route
484186,PH-HZL,NL,47.048485,13.65664,8648,338,807,6.5,1000,8J,TRA8J,HV6820,LJLJ,LJU,EHAM,AMS,TRA,HV,B738,1686815256,en-route
484416,PH-BQM,NL,39.593033,-27.443848,11277,52,1059,0,5144,744,KLM744,KL744,SPJC,LIM,EHAM,AMS,KLM,KL,B772,1686815254,en-route
484506,PH-HZO,NL,43.8815,1.770651,10363,347,709,0,5352,2T,TRA2T,HV5766,LEGE,GRO,EHAM,AMS,TRA,HV,B738,1686815252,en-route
484557,PH-BXZ,NL,50.869213,4.484253,114,13,257,-4.2,1000,61A,KLM61A,KL1723,EHAM,AMS,EBBR,BRU,KLM,KL,B738,1686815256,en-route
484561,PH-BVD,NL,22.802402,84.599861,9144,278,937,-0.3,0724,876,KLM876,KL876,VTBS,BKK,EHAM,AMS,KLM,KL,B77W,1686814935,en-route
484966,PH-BGG,NL,47.579086,8.972802,5532,7,727,13.7,1000,48B,KLM48B,KL1954,LSZH,ZRH,EHAM,AMS,KLM,KL,B737,1686815256,en-route
485061,PH-HSJ,NL,37.732033,-12.943507,11277,212,775,0,2105,7T,TRA7T,HV6629,EHAM,AMS,LPMA,FNC,TRA,HV,B738,1686815145,en-route
485086,PH-EXD,NL,50.298763,5.355093,10119,313,705,-7.8,1000,50V,KLM50V,KL1926,LSGG,GVA,EHAM,AMS,KLM,KL,E190,1686815257,en-route
485123,PH-HSM,NL,42.427322,1.51243,11582,354,707,0,5515,9M,TRA9M,HV5672,LEIB,IBZ,EHAM,AMS,TRA,HV,B738,1686815253,en-route
485206,PH-EXE,NL,52.875229,5.07164,6240,15,694,10.1,3146,63M,KLM63M,KL1173,EHAM,AMS,ENVA,TRD,KLM,KL,E190,1686815256,en-route
485207,PH-EXF,NL,52.18602,8.845825,11803,94,861,1.3,1000,1353,KLM1353,KL1353,EHAM,AMS,LKPR,PRG,KLM,KL,E190,1686815256,en-route
485339,PH-CDH,TR,42.112736,23.875589,11277,138,816,0,0172,413,CND413,CD413,EHAM,AMS,LTFG,GZP,CAI,CD,B738,1686815255,en-route
485342,PH-BHH,NL,45.521851,-58.620567,11269,64,990,-0.3,3474,258,KLM258,KL686,MMMX,MEX,EHAM,AMS,KLM,KL,B789,1686815060,en-route
485563,PH-APL,NL,41.926437,3.980609,8229,201,598,0,1743,,,,LIPK,FRL,,,,,SF50,1686815255,en-route
485778,PH-EXR,NL,52.298508,4.751881,0,300,35,0,3135,55G,KLM55G,KL1179,EHAM,AMS,ESSL,LPI,KLM,KL,E75L,1686815256,en-route
485785,PH-BHN,NL,-30.497864,-53.166286,12192,234,894,-0.3,2550,701,KLM701,KL701,EHAM,AMS,SAEZ,EZE,KLM,KL,B789,1686815250,en-route
485789,PH-BHO,NL,57.837013,-64.68924,10660,77,1051,0,0605,610,KLM610,KL610,KSLC,SLC,EHAM,AMS,KLM,KL,B789,1686815211,en-route
485814,PH-EXT,NL,52.516186,10.820513,8785,79,851,-11.7,1000,1819,KLM1819,KL1819,EHAM,AMS,EDDB,BER,KLM,KL,E75L,1686815256,en-route
485871,PH-EXV,NL,49.305588,3.028001,11887,195,861,-0.3,1000,99Y,KLM99Y,KL1301,EHAM,AMS,LFBO,TLS,KLM,KL,E190,1686815255,en-route
485874,PH-EXX,NL,51.938145,5.867327,7764,132,774,8.5,3151,91J,KLM91J,KL1869,EHAM,AMS,EDDS,STR,KLM,KL,E75L,1686815256,en-route
485875,PH-EXY,NL,51.67067,0.497503,9144,263,813,-0.3,7337,13N,KLM13N,KL1059,EHAM,AMS,EGFF,CWL,KLM,KL,E190,1686815256,en-route
486421,PH-RCB,ES,40.350643,-3.907949,853,266,170,-1,7203,22,QFY22,,,QYU,,,QFY,,P208,1686815257,en-route
486426,PH-4U9,AU,52.648159,4.688102,312,183,203,-3.3,7000,,,,,,,,SFZ,PH,TL30,1686815256,en-route
486483,PH-NXF,NL,52.29982,4.749336,0,312,35,0,0000,68T,KLM68T,,EHAM,AMS,,,KLM,KL,E295,1686815251,en-route
